corridor,tmc_code,period,direction,road_order,period_hours,common_threshold_mph,observed_same_threshold_p_hours,cbi_qvdf_same_threshold_p_hours,taplite_same_threshold_p_hours,taplite_kernel_p_hours,taplite_kernel_doc,taplite_period_volume,gmns_link_count,cbi_qvdf_minus_taplite_profile_p_hours,cbi_qvdf_vs_taplite_profile_abs_error_hours,cbi_selected_episode_count,cbi_selected_episode_p_hours,cbi_selected_episode_doc,cbi_selected_episode_demand_veh_per_lane,cbi_capacity_reference_hours,cbi_capacity_volume_veh_per_lane,cbi_selected_p_minus_qvdf_profile_p_hours,taplite_kernel_p_minus_profile_p_hours,cbi_doc_minus_taplite_doc,same_profile_duration_within_15_min
VA7_EB,110P04251,PM,EASTBOUND,19.000000,4.000000,46.137000,0.000000,0.000000,0.000000,0.000000,0.208400,3333.949900,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_EB,110P04252,AM,EASTBOUND,21.000000,3.000000,45.160150,2.750000,3.000000,2.000000,0.683794,0.166000,664.119200,1.000000,1.000000,1.000000,1.000000,3.750000,0.938372,5630.233496,3.000000,6000.000000,0.750000,-1.316206,0.772372,False
VA7_EB,110P04252,MD,EASTBOUND,21.000000,6.000000,45.160150,0.500000,0.750000,3.000000,0.000000,0.015000,360.322400,1.000000,-2.250000,2.250000,,,,,,,,-3.000000,,False
VA7_EB,110P04252,PM,EASTBOUND,21.000000,4.000000,45.160150,0.000000,0.000000,0.000000,0.000000,0.163400,2614.344200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05683,AM,WESTBOUND,8.000000,3.000000,31.500000,3.000000,3.000000,3.000000,5.945444,1.892911,3028.654200,3.000000,0.000000,0.000000,1.000000,24.000000,7.246051,17390.523391,3.000000,2400.000000,21.000000,2.945444,5.353140,True
VA7_WB,110+05683,MD,WESTBOUND,8.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,2.249158,7311.111280,3.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+05683,PM,WESTBOUND,8.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,1.593133,4639.366023,3.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_WB,110+05684,AM,WESTBOUND,10.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.199819,3624.365547,5.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_WB,110+05684,MD,WESTBOUND,10.000000,6.000000,31.500000,5.750000,6.000000,6.000000,0.000000,2.326366,7820.594102,5.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+05684,PM,WESTBOUND,10.000000,4.000000,31.500000,3.750000,4.000000,4.000000,10.564224,2.466031,5294.584960,5.000000,0.000000,0.000000,1.000000,24.000000,5.676454,18164.652588,4.000000,3200.000000,20.000000,6.564224,3.210423,True
VA7_WB,110+05685,AM,WESTBOUND,12.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.825497,4814.680837,4.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_WB,110+05685,MD,WESTBOUND,12.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,3.660239,10347.278974,4.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+05685,PM,WESTBOUND,12.000000,4.000000,31.500000,4.000000,4.000000,4.000000,13.816452,3.210687,6931.023911,4.000000,0.000000,0.000000,1.000000,24.000000,5.673916,18156.530469,4.000000,3200.000000,20.000000,9.816452,2.463229,True
VA7_WB,110+05686,AM,WESTBOUND,13.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,0.965434,3837.761491,4.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_WB,110+05686,MD,WESTBOUND,13.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.702896,8101.956207,4.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+05686,PM,WESTBOUND,13.000000,4.000000,31.500000,4.000000,4.000000,4.000000,10.112626,2.364873,5675.700989,4.000000,0.000000,0.000000,1.000000,24.000000,5.684809,18191.387932,4.000000,3200.000000,20.000000,6.112626,3.319936,True
VA7_WB,110+05687,AM,WESTBOUND,14.000000,3.000000,31.500000,2.250000,2.750000,2.000000,0.000000,0.601600,4331.695400,1.000000,0.750000,0.750000,,,,,,,,-2.000000,,False
VA7_WB,110+05687,MD,WESTBOUND,14.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,0.641700,9240.136300,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+05687,PM,WESTBOUND,14.000000,4.000000,31.500000,4.000000,4.000000,4.000000,12.657246,2.947300,7073.471800,1.000000,0.000000,0.000000,1.000000,15.750000,3.888761,12444.034814,4.000000,3200.000000,11.750000,8.657246,0.941461,True
VA7_WB,110+05688,AM,WESTBOUND,16.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,2.925995,5444.780436,14.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_WB,110+05688,MD,WESTBOUND,16.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,4.679144,8845.439532,14.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+05688,PM,WESTBOUND,16.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.951337,4.194014,7552.982407,14.000000,0.000000,0.000000,,,,,,,,-3.048663,,True
VA7_WB,110+05689,AM,WESTBOUND,18.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.345500,6458.377100,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_WB,110+05689,MD,WESTBOUND,18.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.073400,10304.794200,1.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+05689,PM,WESTBOUND,18.000000,4.000000,31.500000,4.000000,4.000000,4.000000,29.474258,6.750700,10801.106800,1.000000,0.000000,0.000000,1.000000,24.000000,5.498858,17596.345034,4.000000,3200.000000,20.000000,25.474258,-1.251842,True
VA7_WB,110+05690,AM,WESTBOUND,19.000000,3.000000,31.500000,3.000000,3.000000,3.000000,9.402727,2.961241,4737.989140,5.000000,0.000000,0.000000,1.000000,24.000000,7.525619,18061.486336,3.000000,2400.000000,21.000000,6.402727,4.564378,True
VA7_WB,110+05690,MD,WESTBOUND,19.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,3.215802,7245.237450,5.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+05690,PM,WESTBOUND,19.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,3.663295,7924.799479,5.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_WB,110+05691,AM,WESTBOUND,20.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,2.304234,4890.492611,5.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_WB,110+05691,MD,WESTBOUND,20.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,3.592078,7972.931975,5.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+05691,PM,WESTBOUND,20.000000,4.000000,31.500000,4.000000,4.000000,4.000000,21.004718,4.859475,8056.858156,5.000000,0.000000,0.000000,1.000000,24.000000,5.220519,16705.662294,4.000000,3200.000000,20.000000,17.004718,0.361044,True
VA7_WB,110+05692,AM,WESTBOUND,21.000000,3.000000,31.500000,2.500000,3.000000,1.750000,0.000000,2.459431,6590.301425,5.000000,1.250000,1.250000,,,,,,,,-1.750000,,False
VA7_WB,110+05692,MD,WESTBOUND,21.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,3.769751,10623.274297,5.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+05692,PM,WESTBOUND,21.000000,4.000000,31.500000,4.000000,4.000000,4.000000,25.087778,5.835096,10388.199748,5.000000,0.000000,0.000000,1.000000,24.000000,5.464415,17486.127373,4.000000,3200.000000,20.000000,21.087778,-0.370681,True
VA7_WB,110+05693,AM,WESTBOUND,23.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,1.449200,8347.146600,1.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_WB,110+05693,MD,WESTBOUND,23.000000,6.000000,31.500000,6.000000,6.000000,6.000000,46.343975,7.055400,13546.304300,1.000000,0.000000,0.000000,1.000000,22.250000,3.388139,19515.681928,6.000000,5760.000000,16.250000,40.343975,-3.667261,True
VA7_WB,110+05693,PM,WESTBOUND,23.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,1.944600,14934.251900,1.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_WB,110+05694,AM,WESTBOUND,24.000000,3.000000,31.500000,2.750000,3.000000,3.000000,0.000000,3.457088,6118.379404,5.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_WB,110+05694,MD,WESTBOUND,24.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,4.264054,7776.956339,5.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+05694,PM,WESTBOUND,24.000000,4.000000,31.500000,4.000000,4.000000,4.000000,24.869051,5.714644,9143.425407,5.000000,0.000000,0.000000,1.000000,19.250000,4.675847,14962.709557,4.000000,3200.000000,15.250000,20.869051,-1.038797,True
VA7_WB,110+05695,AM,WESTBOUND,25.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,4.706520,11624.426800,2.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_WB,110+05695,MD,WESTBOUND,25.000000,6.000000,31.500000,6.000000,6.000000,6.000000,36.605504,5.491670,12729.490810,2.000000,0.000000,0.000000,1.000000,23.750000,3.766447,18078.946502,6.000000,4800.000000,17.750000,30.605504,-1.725223,True
VA7_WB,110+05695,PM,WESTBOUND,25.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,5.688030,14313.379870,2.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_WB,110+05696,AM,WESTBOUND,27.000000,3.000000,31.500000,2.250000,3.000000,3.000000,0.000000,4.194374,11026.788851,4.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_WB,110+05696,MD,WESTBOUND,27.000000,6.000000,31.500000,5.750000,6.000000,6.000000,52.336041,7.714343,13885.814311,4.000000,0.000000,0.000000,1.000000,18.250000,2.808855,10111.876987,6.000000,3600.000000,12.250000,46.336041,-4.905488,True
VA7_WB,110+05696,PM,WESTBOUND,27.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,5.310003,15490.543326,4.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_WB,110+05697,AM,WESTBOUND,29.000000,3.000000,31.500000,1.000000,1.250000,0.000000,0.000000,1.525118,8235.542359,2.000000,1.250000,1.250000,,,,,,,,0.000000,,False
VA7_WB,110+05697,MD,WESTBOUND,29.000000,6.000000,31.500000,4.750000,6.000000,4.000000,22.709582,4.009188,13068.767535,2.000000,2.000000,2.000000,1.000000,11.750000,1.945589,7004.119249,6.000000,3600.000000,5.750000,18.709582,-2.063599,False
VA7_WB,110+05697,PM,WESTBOUND,29.000000,4.000000,31.500000,3.500000,4.000000,3.500000,13.495633,3.747353,10976.593494,2.000000,0.500000,0.500000,,,,,,,,9.995633,,False
VA7_WB,110+05698,AM,WESTBOUND,31.000000,3.000000,31.500000,1.500000,1.750000,3.000000,0.000000,2.204700,7334.273314,2.000000,-1.250000,1.250000,,,,,,,,-3.000000,,False
VA7_WB,110+05698,MD,WESTBOUND,31.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,3.737829,13799.178800,2.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+05698,PM,WESTBOUND,31.000000,4.000000,31.500000,3.500000,4.000000,4.000000,17.850539,4.071000,9770.431514,2.000000,0.000000,0.000000,1.000000,14.250000,3.443839,8265.214606,4.000000,2400.000000,10.250000,13.850539,-0.627161,True
VA7_WB,110+05699,AM,WESTBOUND,33.000000,3.000000,31.500000,2.750000,3.000000,3.000000,0.000000,2.587484,7133.550101,4.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
VA7_WB,110+05699,MD,WESTBOUND,33.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,5.503062,15780.790459,4.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+05699,PM,WESTBOUND,33.000000,4.000000,31.500000,3.000000,4.000000,4.000000,28.751790,6.423358,15416.029827,4.000000,0.000000,0.000000,1.000000,17.250000,4.113881,9873.314260,4.000000,2400.000000,13.250000,24.751790,-2.309477,True
VA7_WB,110+05700,AM,WESTBOUND,35.000000,3.000000,36.813000,1.000000,2.250000,1.750000,4.470708,1.427866,4882.788618,2.000000,0.500000,0.500000,1.000000,2.500000,0.818014,2355.880580,3.000000,2880.000000,0.250000,2.720708,-0.609852,False
VA7_WB,110+05700,MD,WESTBOUND,35.000000,6.000000,36.813000,0.000000,0.500000,6.000000,0.000000,2.311923,11382.698425,2.000000,-5.500000,5.500000,,,,,,,,-6.000000,,False
VA7_WB,110+05700,PM,WESTBOUND,35.000000,4.000000,36.813000,3.750000,4.000000,3.250000,19.618697,4.618963,13739.402132,2.000000,0.750000,0.750000,1.000000,4.250000,1.040564,3995.765653,4.000000,3840.000000,0.250000,16.368697,-3.578399,False
VA7_WB,110+05701,AM,WESTBOUND,36.000000,3.000000,38.600800,0.000000,0.000000,0.000000,0.000000,1.684545,8361.212618,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05701,MD,WESTBOUND,36.000000,6.000000,38.600800,0.000000,0.000000,6.000000,0.000000,2.958436,17338.052930,3.000000,-6.000000,6.000000,,,,,,,,-6.000000,,False
VA7_WB,110+05701,PM,WESTBOUND,36.000000,4.000000,38.600800,3.250000,3.750000,3.250000,31.184832,7.318641,23134.894286,3.000000,0.500000,0.500000,1.000000,3.750000,0.918724,3527.899136,4.000000,3840.000000,0.000000,27.934832,-6.399917,False
VA7_WB,110+05702,AM,WESTBOUND,37.000000,3.000000,40.299000,0.500000,0.000000,0.000000,0.000000,1.259808,9269.700936,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05702,MD,WESTBOUND,37.000000,6.000000,40.299000,0.000000,0.000000,0.000000,0.000000,1.844144,21655.238253,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05702,PM,WESTBOUND,37.000000,4.000000,40.299000,1.000000,1.250000,2.750000,16.672300,3.908341,24333.938995,2.000000,-1.500000,1.500000,1.000000,1.750000,0.434522,1911.895428,4.000000,4400.000000,0.500000,13.922300,-3.473819,False
VA7_WB,110+05703,AM,WESTBOUND,38.000000,3.000000,41.892200,0.750000,0.000000,0.000000,0.000000,0.811300,8032.087200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05703,MD,WESTBOUND,38.000000,6.000000,41.892200,0.000000,0.000000,0.000000,0.000000,0.985500,19512.081000,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05703,PM,WESTBOUND,38.000000,4.000000,41.892200,0.000000,0.000000,0.000000,0.000000,1.735800,22911.906300,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05704,AM,WESTBOUND,39.000000,3.000000,42.427700,0.000000,0.000000,0.000000,0.000000,1.038539,8088.793554,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05704,MD,WESTBOUND,39.000000,6.000000,42.427700,0.000000,0.000000,0.000000,0.000000,1.531879,19687.600899,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05704,PM,WESTBOUND,39.000000,4.000000,42.427700,0.000000,0.000000,0.000000,0.000000,2.773354,22992.521044,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05705,AM,WESTBOUND,40.000000,3.000000,40.323150,0.000000,0.000000,0.000000,0.000000,1.311543,7735.870398,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05705,MD,WESTBOUND,40.000000,6.000000,40.323150,0.000000,0.000000,0.000000,0.000000,2.213514,18613.088600,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05705,PM,WESTBOUND,40.000000,4.000000,40.323150,0.000000,0.000000,4.000000,0.000000,4.153189,22125.662154,2.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
VA7_WB,110+05706,AM,WESTBOUND,41.000000,3.000000,37.954000,0.000000,0.000000,0.000000,0.000000,0.816500,8083.029500,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05706,MD,WESTBOUND,41.000000,6.000000,37.954000,0.000000,0.000000,0.000000,0.000000,0.976800,19339.986700,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05706,PM,WESTBOUND,41.000000,4.000000,37.954000,0.000000,0.000000,0.000000,0.000000,1.719200,22693.934200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05707,AM,WESTBOUND,42.000000,3.000000,40.502000,0.000000,0.000000,0.000000,0.000000,1.031792,4919.822912,4.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05707,MD,WESTBOUND,42.000000,6.000000,40.502000,0.000000,0.000000,0.000000,0.000000,2.102711,13225.559778,4.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05707,PM,WESTBOUND,42.000000,4.000000,40.502000,0.000000,0.000000,4.000000,0.000000,3.989311,15816.460316,4.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
VA7_WB,110+05708,AM,WESTBOUND,43.000000,3.000000,37.378250,0.000000,0.000000,0.000000,0.000000,0.577645,5159.411031,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05708,MD,WESTBOUND,43.000000,6.000000,37.378250,0.750000,2.250000,4.000000,0.000000,0.795264,12953.690773,3.000000,-1.750000,1.750000,,,,,,,,-4.000000,,False
VA7_WB,110+05708,PM,WESTBOUND,43.000000,4.000000,37.378250,4.000000,4.000000,4.000000,14.563096,3.757744,15818.423102,3.000000,0.000000,0.000000,1.000000,5.500000,1.333962,5869.434936,4.000000,4400.000000,1.500000,10.563096,-2.423782,True
VA7_WB,110+05709,AM,WESTBOUND,45.000000,3.000000,38.195850,0.000000,0.000000,0.000000,0.000000,0.844400,8359.695200,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05709,MD,WESTBOUND,45.000000,6.000000,38.195850,0.000000,0.000000,0.000000,0.000000,0.889000,17602.827600,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05709,PM,WESTBOUND,45.000000,4.000000,38.195850,0.000000,0.000000,0.000000,0.000000,1.670900,22056.308300,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05710,AM,WESTBOUND,46.000000,3.000000,40.218150,0.000000,0.000000,0.000000,0.000000,1.160039,8407.194404,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05710,MD,WESTBOUND,46.000000,6.000000,40.218150,0.000000,0.000000,0.000000,0.000000,1.538639,17625.869148,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05710,PM,WESTBOUND,46.000000,4.000000,40.218150,0.000000,0.000000,0.000000,0.000000,2.967178,21962.876226,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05711,AM,WESTBOUND,48.000000,3.000000,36.624000,0.000000,0.000000,0.000000,0.000000,1.074000,9279.582700,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05711,MD,WESTBOUND,48.000000,6.000000,36.624000,4.250000,4.500000,3.500000,0.000000,1.115000,19268.004300,1.000000,1.000000,1.000000,,,,,,,,-3.500000,,False
VA7_WB,110+05711,PM,WESTBOUND,48.000000,4.000000,36.624000,4.000000,4.000000,4.000000,35.188337,8.380800,24136.641800,1.000000,0.000000,0.000000,1.000000,9.500000,2.099242,8061.088332,4.000000,3840.000000,5.500000,31.188337,-6.281558,True
VA7_WB,110+05712,AM,WESTBOUND,49.000000,3.000000,31.500000,0.000000,0.000000,0.000000,0.000000,2.122994,9566.872349,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05712,MD,WESTBOUND,49.000000,6.000000,31.500000,4.500000,4.750000,3.250000,0.000000,4.184778,19285.917664,3.000000,1.500000,1.500000,,,,,,,,-3.250000,,False
VA7_WB,110+05712,PM,WESTBOUND,49.000000,4.000000,31.500000,4.000000,4.000000,3.500000,34.985759,8.332560,23997.687843,3.000000,0.500000,0.500000,1.000000,10.000000,2.408297,9247.861799,4.000000,3840.000000,6.000000,31.485759,-5.924263,False
VA7_WB,110+05713,AM,WESTBOUND,50.000000,3.000000,32.871125,0.000000,0.000000,0.000000,0.000000,1.794541,6603.719533,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05713,MD,WESTBOUND,50.000000,6.000000,32.871125,3.000000,3.500000,5.000000,28.232478,4.300370,13938.811322,2.000000,-1.500000,1.500000,1.000000,7.000000,1.154784,6651.555151,6.000000,5760.000000,3.500000,23.232478,-3.145586,False
VA7_WB,110+05713,PM,WESTBOUND,50.000000,4.000000,32.871125,3.250000,3.500000,4.000000,0.000000,4.411019,17409.886115,2.000000,-0.500000,0.500000,,,,,,,,-4.000000,,False
VA7_WB,110+05714,AM,WESTBOUND,52.000000,3.000000,34.979000,0.000000,0.000000,0.000000,0.000000,0.304300,5202.717600,1.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05714,MD,WESTBOUND,52.000000,6.000000,34.979000,3.250000,3.500000,3.500000,0.000000,0.348000,11900.423000,1.000000,0.000000,0.000000,,,,,,,,-3.500000,,True
VA7_WB,110+05714,PM,WESTBOUND,52.000000,4.000000,34.979000,3.500000,3.500000,4.000000,10.427832,2.013900,13151.696400,1.000000,-0.500000,0.500000,1.000000,7.250000,1.779016,13520.518745,4.000000,7600.000000,3.750000,6.427832,-0.234884,False
VA7_WB,110+05715,AM,WESTBOUND,54.000000,3.000000,39.928700,0.000000,0.000000,0.000000,0.000000,0.509456,4889.985563,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05715,MD,WESTBOUND,54.000000,6.000000,39.928700,0.000000,0.000000,0.000000,0.000000,0.619912,11354.565756,2.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05715,PM,WESTBOUND,54.000000,4.000000,39.928700,0.000000,0.000000,4.000000,0.000000,1.341284,13788.362797,2.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
VA7_WB,110+05716,AM,WESTBOUND,56.000000,3.000000,43.806000,0.000000,0.000000,0.000000,0.000000,1.979640,7211.383808,7.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05716,MD,WESTBOUND,56.000000,6.000000,43.806000,0.000000,0.000000,6.000000,0.000000,4.717539,16602.951970,7.000000,-6.000000,6.000000,,,,,,,,-6.000000,,False
VA7_WB,110+05716,PM,WESTBOUND,56.000000,4.000000,43.806000,0.000000,0.000000,4.000000,0.000000,5.302762,18248.830715,7.000000,-4.000000,4.000000,,,,,,,,-4.000000,,False
VA7_WB,110+05717,AM,WESTBOUND,58.000000,3.000000,44.408000,0.000000,0.000000,0.000000,0.000000,1.051200,5652.099567,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05717,MD,WESTBOUND,58.000000,6.000000,44.408000,0.000000,0.000000,0.500000,0.000000,2.172600,13557.892967,3.000000,-0.500000,0.500000,,,,,,,,-0.500000,,False
VA7_WB,110+05717,PM,WESTBOUND,58.000000,4.000000,44.408000,0.000000,0.000000,0.000000,0.000000,2.561500,14415.998767,3.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05718,AM,WESTBOUND,59.000000,3.000000,42.973000,0.000000,0.000000,0.000000,0.000000,1.425799,5647.761756,4.000000,0.000000,0.000000,,,,,,,,0.000000,,True
VA7_WB,110+05718,MD,WESTBOUND,59.000000,6.000000,42.973000,0.000000,0.000000,6.000000,0.000000,3.008240,13838.135866,4.000000,-6.000000,6.000000,,,,,,,,-6.000000,,False
VA7_WB,110+05718,PM,WESTBOUND,59.000000,4.000000,42.973000,1.000000,1.750000,3.250000,17.152351,4.028875,13819.045774,4.000000,-1.500000,1.500000,1.000000,1.750000,0.430447,1377.428886,4.000000,3200.000000,0.000000,13.902351,-3.598428,False
VA7_WB,110+06551,AM,WESTBOUND,7.000000,3.000000,31.500000,2.500000,3.000000,0.750000,2.847959,0.917661,1817.850803,4.000000,2.250000,2.250000,1.000000,24.000000,7.541871,21720.587433,3.000000,2880.000000,21.000000,2.097959,6.624210,False
VA7_WB,110+06551,MD,WESTBOUND,7.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,1.496783,3668.038895,4.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+06551,PM,WESTBOUND,7.000000,4.000000,31.500000,3.500000,4.000000,4.000000,0.000000,1.142619,2596.251455,4.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_WB,110+06552,AM,WESTBOUND,5.000000,3.000000,31.500000,3.000000,3.000000,3.000000,6.098816,2.097769,2073.818608,4.000000,0.000000,0.000000,1.000000,24.000000,7.466235,17918.963551,3.000000,2400.000000,21.000000,3.098816,5.368466,True
VA7_WB,110+06552,MD,WESTBOUND,5.000000,6.000000,31.500000,6.000000,6.000000,6.000000,0.000000,2.174040,4461.205900,4.000000,0.000000,0.000000,,,,,,,,-6.000000,,True
VA7_WB,110+06552,PM,WESTBOUND,5.000000,4.000000,31.500000,4.000000,4.000000,4.000000,0.000000,2.046984,3554.930082,4.000000,0.000000,0.000000,,,,,,,,-4.000000,,True
VA7_WB,110+06553,AM,WESTBOUND,4.000000,3.000000,31.500000,3.000000,3.000000,3.000000,0.000000,2.189489,2021.555695,4.000000,0.000000,0.000000,,,,,,,,-3.000000,,True
